theta_base_deg,total_thickness_m,aspect_ratio,a_m,D11_Nm,D12_Nm,D22_Nm,D66_Nm,critical_load_clean_N_per_m,critical_load_N_per_m
0.0,0.002,2.6000000000000014,1.3000000000000007,90.27338970635587,1.9318694056281793,16.38190039603323,4.666666666666667,5788.566560943667,1.0
0.0,0.002,2.7000000000000015,1.3500000000000008,90.27338970635587,1.9318694056281793,16.38190039603323,4.666666666666667,6093.005819572473,317720.2867840939
0.0,0.002,2.8000000000000016,1.4000000000000008,90.27338970635587,1.9318694056281793,16.38190039603323,4.666666666666667,6414.412533083759,1.0
0.0,0.002,2.9000000000000017,1.4500000000000008,90.27338970635587,1.9318694056281793,16.38190039603323,4.666666666666667,6752.2401587857785,1.0
0.0,0.002,3.0000000000000018,1.5000000000000009,90.27338970635587,1.9318694056281793,16.38190039603323,4.666666666666667,7106.031698628852,34690.29460801342
0.0,0.002,3.100000000000002,1.550000000000001,90.27338970635587,1.9318694056281793,16.38190039603323,4.666666666666667,7475.402654187676,354383.95944171166
0.0,0.002,3.200000000000002,1.600000000000001,90.27338970635587,1.9318694056281793,16.38190039603323,4.666666666666667,7860.027650273946,142783.5122182482
0.0,0.002,3.300000000000002,1.650000000000001,90.27338970635587,1.9318694056281793,16.38190039603323,4.666666666666667,8259.629851755893,1.0
0.0,0.002,3.400000000000002,1.700000000000001,90.27338970635587,1.9318694056281793,16.38190039603323,4.666666666666667,8673.972526347923,1.0
0.0,0.002,3.500000000000002,1.750000000000001,90.27338970635587,1.9318694056281793,16.38190039603323,4.666666666666667,9102.852270096908,208185.60193885534
0.0,0.002,3.6000000000000023,1.8000000000000012,90.27338970635587,1.9318694056281793,16.38190039603323,4.666666666666667,9546.093531369605,34712.615160199
0.0,0.002,3.7000000000000024,1.8500000000000012,90.27338970635587,1.9318694056281793,16.38190039603323,4.666666666666667,10003.544156493483,1.0
0.0,0.002,3.8000000000000025,1.9000000000000012,90.27338970635587,1.9318694056281793,16.38190039603323,4.666666666666667,10475.071744879582,1.0
0.0,0.002,3.9000000000000026,1.9500000000000013,90.27338970635587,1.9318694056281793,16.38190039603323,4.666666666666667,10960.560649769564,160747.5443227803
0.0,0.002,4.000000000000003,2.0000000000000013,90.27338970635587,1.9318694056281793,16.38190039603323,4.666666666666667,11459.90949714115,1.0
0.0,0.0024,1.0,0.5,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,8812.880937150827,1.0
0.0,0.0024,1.1,0.55,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,7978.765132190881,204211.8722199125
0.0,0.0024,1.2000000000000002,0.6000000000000001,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,7422.8907301619065,95035.54745218507
0.0,0.0024,1.3000000000000003,0.6500000000000001,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,7069.642543147002,1.0
0.0,0.0024,1.4000000000000004,0.7000000000000002,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,6869.404138074179,153311.68607037907
0.0,0.0024,1.5000000000000004,0.7500000000000002,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,6788.524433631139,282558.8202565001
0.0,0.0024,1.6000000000000005,0.8000000000000003,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,6803.527462525766,72009.47507967334
0.0,0.0024,1.7000000000000006,0.8500000000000003,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,6897.631844887235,342722.57302298053
0.0,0.0024,1.8000000000000007,0.9000000000000004,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,7058.58401834969,1.0
0.0,0.0024,1.9000000000000008,0.9500000000000004,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,7277.267604697674,537568.6707822371
0.0,0.0024,2.000000000000001,1.0000000000000004,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,7546.786710711098,4597.085304456687
0.0,0.0024,2.100000000000001,1.0500000000000005,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,7861.847171113675,232725.9310941837
0.0,0.0024,2.200000000000001,1.1000000000000005,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,8218.329991458224,1.0
0.0,0.0024,2.300000000000001,1.1500000000000006,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,8612.991669240031,1.0
0.0,0.0024,2.4000000000000012,1.2000000000000006,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,9043.250025984482,163515.9921751821
0.0,0.0024,2.5000000000000013,1.2500000000000007,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,9507.028760307398,39657.04941614698
0.0,0.0024,2.6000000000000014,1.3000000000000007,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,10002.643017310651,152674.66869664952
0.0,0.0024,2.7000000000000015,1.3500000000000008,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,10528.714056221226,1.0
0.0,0.0024,2.8000000000000016,1.4000000000000008,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,11084.10485716873,211033.00591399867
0.0,0.0024,2.9000000000000017,1.4500000000000008,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,11667.870994381818,155781.16975062838
0.0,0.0024,3.0000000000000018,1.5000000000000009,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,12279.222775230646,1.0
0.0,0.0024,3.100000000000002,1.550000000000001,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,12917.495786436295,1.0
0.0,0.0024,3.200000000000002,1.600000000000001,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,13582.127779673372,262604.57468312676
0.0,0.0024,3.300000000000002,1.650000000000001,155.99241741258282,3.3382703329254926,28.307923884345406,8.063999999999995,14272.640383834172,26181.62488384936
